Sex,Account.Balance,Duration.of.Credit..month.,Payment.Status.of.Previous.Credit,Purpose,Credit.Amount,Value.Savings.Stocks,Length.of.current.employment,Instalment.per.cent,Guarantors,Duration.in.Current.address,Most.valuable.available.asset,Age..years.,Concurrent.Credits,Type.of.apartment,No.of.Credits.at.this.Bank,Occupation,No.of.dependents,Telephone,Foreign.Worker,Marital.Status,Creditability,ID,SVM,SVM (Bad),SVM (Good),Fold
Male,No Account,24.0,Existing Paid,Furniture/Equipment,3062.0,500 <= ... < 1000 EU,>= 7 Years,> 35%,None,4 - 7 Years,Unknown,32.0,None,Rent,1,Skilled Official,< 3,Registered,Yes,Single,Good,267.0,Good,0.30426557038990476,0.6957344296100952,1
Male,No Account,15.0,Critical Account,Car(Used),3368.0,>= 1000 EU,>= 7 Years,25% - 35%,None,> 7 Years,Unknown,23.0,None,Rent,2 or 3,Skilled Official,< 3,Registered,Yes,Single,Good,379.0,Good,0.3236570462011056,0.6763429537988943,1
Male,< 0 EU,48.0,Existing Paid,Car(New),7763.0,< 100 EU,>= 7 Years,> 35%,None,> 7 Years,Unknown,42.0,Bank,For Free,1,Highly Qualified,< 3,None,Yes,Single,Bad,907.0,Bad,0.5748462422823661,0.4251537577176339,1
Male,< 0 EU,12.0,Critical Account,Car(New),691.0,< 100 EU,>= 7 Years,> 35%,None,4 - 7 Years,Savings Agreement/Life Insurance,35.0,None,Own,2 or 3,Skilled Official,< 3,None,Yes,Single,Bad,571.0,Good,0.3276305398400331,0.672369460159967,1
Male,< 0 EU,15.0,Critical Account,Furniture/Equipment,975.0,< 100 EU,1 <= ... < 4 Years,20% - 25%,None,4 - 7 Years,Savings Agreement/Life Insurance,25.0,None,Own,2 or 3,Skilled Official,< 3,None,Yes,Divorced/Separated/Married,Good,585.0,Good,0.20117507697896722,0.7988249230210329,1
Male,0 <= ... < 200 EU,6.0,Existing Paid,Repairs,454.0,< 100 EU,< 1 Year,25% - 35%,None,< 1 Year,Savings Agreement/Life Insurance,22.0,None,Own,1,Unskilled Resident,< 3,None,Yes,Divorced/Separated/Married,Good,425.0,Bad,0.38572196983823387,0.6142780301617662,1
Female,No Account,30.0,Existing Paid,Car(Used),4811.0,Unknown,4 <= ... < 7 Years,20% - 25%,None,> 7 Years,Savings Agreement/Life Insurance,24.0,Stores,Rent,1,Unskilled Resident,< 3,None,Yes,Divorced/Separated/Married,Good,469.0,Good,0.2664697926034054,0.7335302073965946,1
Male,0 <= ... < 200 EU,48.0,None Taken,Business,3844.0,100 <= ... < 500 EU,4 <= ... < 7 Years,> 35%,None,> 7 Years,Unknown,34.0,None,For Free,1,Unskilled Resident,>= 3,None,Yes,Single,Bad,702.0,Bad,0.7806144287120411,0.2193855712879587,1
Male,No Account,36.0,Delay Paid,Car(New),10875.0,< 100 EU,>= 7 Years,20% - 25%,None,1 - 4 Years,Car or Other,45.0,None,Own,2 or 3,Skilled Official,>= 3,Registered,Yes,Single,Good,295.0,Good,0.2529500900840818,0.7470499099159182,1
Male,No Account,24.0,Existing Paid,Business,1258.0,< 100 EU,4 <= ... < 7 Years,> 35%,None,< 1 Year,Real Estate,25.0,None,Own,1,Skilled Official,< 3,Registered,Yes,Single,Good,799.0,Good,0.21572668617867838,0.7842733138213217,1
Female,0 <= ... < 200 EU,18.0,Existing Paid,Furniture/Equipment,1924.0,Unknown,< 1 Year,> 35%,None,4 - 7 Years,Real Estate,27.0,None,Rent,1,Skilled Official,< 3,None,Yes,Divorced/Separated/Married,Bad,886.0,Good,0.333425314647273,0.666574685352727,1
Female,< 0 EU,36.0,Existing Paid,Car(New),1842.0,< 100 EU,< 1 Year,> 35%,None,> 7 Years,Car or Other,34.0,None,Own,1,Skilled Official,< 3,Registered,Yes,Divorced/Separated/Married,Bad,877.0,Bad,0.6110300440617715,0.3889699559382283,1
Male,No Account,12.0,Critical Account,Car(New),1495.0,< 100 EU,>= 7 Years,> 35%,None,< 1 Year,Real Estate,38.0,None,Own,2 or 3,Unskilled Resident,>= 3,None,Yes,Single,Good,736.0,Good,0.29866484272698424,0.701335157273016,1
Male,No Account,12.0,Critical Account,Radio/Television,1934.0,< 100 EU,>= 7 Years,20% - 25%,None,1 - 4 Years,Unknown,26.0,None,Own,2 or 3,Skilled Official,< 3,None,Yes,Single,Good,520.0,Good,0.21529381095756647,0.7847061890424337,1
Male,< 0 EU,42.0,Critical Account,Repairs,3394.0,< 100 EU,Unemployed,> 35%,Co-Applicant,> 7 Years,Car or Other,65.0,None,Own,2 or 3,Unemployed Non-resident,< 3,None,Yes,Single,Good,419.0,Bad,0.5259449235480033,0.4740550764519967,1
Male,0 <= ... < 200 EU,48.0,Delay Paid,Other,7582.0,100 <= ... < 500 EU,Unemployed,20% - 25%,None,> 7 Years,Unknown,31.0,None,Own,1,Highly Qualified,< 3,Registered,Yes,Single,Good,718.0,Bad,0.4646950202421508,0.5353049797578492,1
Male,No Account,48.0,Critical Account,Business,7629.0,Unknown,>= 7 Years,> 35%,None,1 - 4 Years,Car or Other,46.0,Bank,Own,2 or 3,Highly Qualified,>= 3,None,Yes,Divorced/Separated/Married,Good,458.0,Good,0.23171802639654365,0.7682819736034563,1
Male,< 0 EU,24.0,All Paid,Furniture/Equipment,2828.0,500 <= ... < 1000 EU,1 <= ... < 4 Years,> 35%,None,> 7 Years,Real Estate,22.0,Stores,Own,1,Skilled Official,< 3,Registered,Yes,Single,Good,461.0,Bad,0.4514021416660891,0.5485978583339106,1
Female,No Account,15.0,Existing Paid,Car(Used),3812.0,100 <= ... < 500 EU,< 1 Year,< 20%,None,> 7 Years,Car or Other,23.0,None,Own,1,Skilled Official,< 3,Registered,Yes,Divorced/Separated/Married,Good,602.0,Good,0.18034587108718741,0.8196541289128128,1
Male,0 <= ... < 200 EU,14.0,Existing Paid,Business,1410.0,500 <= ... < 1000 EU,>= 7 Years,< 20%,None,1 - 4 Years,Real Estate,35.0,None,Own,1,Skilled Official,< 3,Registered,Yes,Divorced/Separated/Married,Good,197.0,Bad,0.4127407508442343,0.5872592491557656,1
Male,< 0 EU,18.0,Existing Paid,Furniture/Equipment,4153.0,< 100 EU,1 <= ... < 4 Years,20% - 25%,Co-Applicant,4 - 7 Years,Car or Other,42.0,None,Own,1,Skilled Official,< 3,None,Yes,Single,Bad,500.0,Bad,0.5962072383589476,0.4037927616410524,1
Female,< 0 EU,18.0,Critical Account,Car(New),3966.0,< 100 EU,>= 7 Years,< 20%,None,> 7 Years,Real Estate,33.0,Bank,Rent,4 or 5,Skilled Official,< 3,Registered,Yes,Divorced/Separated/Married,Bad,522.0,Bad,0.5462027550843894,0.4537972449156106,1
Female,< 0 EU,12.0,Existing Paid,Furniture/Equipment,2578.0,< 100 EU,Unemployed,25% - 35%,None,> 7 Years,Unknown,55.0,None,For Free,1,Highly Qualified,< 3,None,Yes,Divorced/Separated/Married,Good,674.0,Bad,0.37664730227611515,0.6233526977238848,1
Male,< 0 EU,48.0,Existing Paid,Education,7476.0,< 100 EU,4 <= ... < 7 Years,> 35%,None,< 1 Year,Unknown,50.0,None,For Free,1,Highly Qualified,< 3,Registered,Yes,Single,Good,412.0,Bad,0.5702689384620822,0.42973106153791774,1
Male,0 <= ... < 200 EU,12.0,Existing Paid,Furniture/Equipment,1922.0,< 100 EU,1 <= ... < 4 Years,> 35%,None,1 - 4 Years,Savings Agreement/Life Insurance,37.0,None,Own,1,Unskilled Resident,< 3,None,Yes,Single,Bad,346.0,Good,0.35492369012100866,0.6450763098789914,1
Male,0 <= ... < 200 EU,15.0,Critical Account,Radio/Television,2728.0,Unknown,4 <= ... < 7 Years,> 35%,Guarantor,1 - 4 Years,Real Estate,35.0,Bank,Own,4 or 5,Skilled Official,< 3,Registered,Yes,Single,Good,950.0,Good,0.2153948915184996,0.7846051084815002,1
Male,No Account,12.0,Existing Paid,Business,1542.0,< 100 EU,4 <= ... < 7 Years,20% - 25%,None,> 7 Years,Car or Other,36.0,None,Own,1,Skilled Official,< 3,Registered,Yes,Single,Good,823.0,Good,0.15094137423445245,0.8490586257655475,1
Female,No Account,12.0,Critical Account,Radio/Television,1291.0,< 100 EU,1 <= ... < 4 Years,> 35%,None,1 - 4 Years,Savings Agreement/Life Insurance,35.0,None,Own,2 or 3,Skilled Official,< 3,None,Yes,Divorced/Separated/Married,Good,258.0,Good,0.10842575607611679,0.8915742439238834,1
Female,No Account,24.0,Existing Paid,Radio/Television,1376.0,500 <= ... < 1000 EU,4 <= ... < 7 Years,> 35%,None,< 1 Year,Car or Other,28.0,None,Own,1,Skilled Official,< 3,None,Yes,Divorced/Separated/Married,Good,210.0,Good,0.17898120915966026,0.8210187908403398,1
Male,No Account,30.0,Critical Account,Radio/Television,6742.0,Unknown,4 <= ... < 7 Years,20% - 25%,None,4 - 7 Years,Savings Agreement/Life Insurance,36.0,None,Own,2 or 3,Skilled Official,< 3,None,Yes,Single,Good,750.0,Good,0.19956423702122666,0.8004357629787734,1
Male,< 0 EU,14.0,Existing Paid,Car(New),8978.0,< 100 EU,>= 7 Years,< 20%,None,> 7 Years,Savings Agreement/Life Insurance,45.0,None,Own,1,Highly Qualified,< 3,Registered,No,Divorced/Separated/Married,Bad,590.0,Bad,0.48497680139325117,0.5150231986067488,1
Male,0 <= ... < 200 EU,42.0,All Paid,Car(Used),9283.0,< 100 EU,Unemployed,< 20%,None,1 - 4 Years,Unknown,55.0,Bank,For Free,1,Highly Qualified,< 3,Registered,Yes,Single,Good,251.0,Bad,0.4820869659994154,0.5179130340005847,1
Male,No Account,24.0,Existing Paid,Radio/Television,1552.0,< 100 EU,4 <= ... < 7 Years,25% - 35%,None,< 1 Year,Car or Other,32.0,Bank,Own,1,Skilled Official,>= 3,None,Yes,Single,Good,628.0,Good,0.21975180001298747,0.7802481999870128,1
Male,0 <= ... < 200 EU,36.0,Delay Paid,Car(New),2862.0,100 <= ... < 500 EU,>= 7 Years,> 35%,None,4 - 7 Years,Unknown,30.0,None,For Free,1,Skilled Official,< 3,None,Yes,Single,Good,869.0,Good,0.2795471588205428,0.7204528411794572,1
Female,< 0 EU,6.0,Critical Account,Car(New),666.0,>= 1000 EU,4 <= ... < 7 Years,25% - 35%,None,> 7 Years,Real Estate,39.0,None,Own,2 or 3,Unskilled Resident,< 3,Registered,Yes,Divorced/Separated/Married,Good,734.0,Good,0.28112497853616353,0.7188750214638362,1
Male,No Account,39.0,Existing Paid,Car(Used),2569.0,500 <= ... < 1000 EU,1 <= ... < 4 Years,> 35%,None,> 7 Years,Car or Other,24.0,None,Own,1,Skilled Official,< 3,None,Yes,Single,Good,888.0,Good,0.19090820771980468,0.8090917922801952,1
Male,No Account,24.0,Existing Paid,Radio/Television,3430.0,500 <= ... < 1000 EU,>= 7 Years,25% - 35%,None,1 - 4 Years,Car or Other,31.0,None,Own,1,Skilled Official,>= 3,Registered,Yes,Single,Good,330.0,Good,0.19671296346324468,0.8032870365367553,1
Female,No Account,36.0,Delay Paid,Radio/Television,4454.0,< 100 EU,1 <= ... < 4 Years,> 35%,None,> 7 Years,Real Estate,34.0,None,Own,2 or 3,Skilled Official,< 3,None,Yes,Divorced/Separated/Married,Good,455.0,Good,0.20365658125591063,0.7963434187440893,1
Male,>= 200 EU,15.0,Critical Account,Car(Used),2360.0,500 <= ... < 1000 EU,1 <= ... < 4 Years,20% - 25%,None,1 - 4 Years,Car or Other,36.0,None,Own,1,Skilled Official,< 3,Registered,Yes,Single,Good,580.0,Good,0.14090612032680092,0.8590938796731991,1
Male,No Account,18.0,Delay Paid,Radio/Television,2320.0,< 100 EU,Unemployed,20% - 25%,None,4 - 7 Years,Real Estate,34.0,None,Own,2 or 3,Skilled Official,< 3,None,Yes,Divorced/Separated/Married,Good,658.0,Good,0.3061482720112137,0.6938517279887864,1
Male,< 0 EU,36.0,Existing Paid,Furniture/Equipment,3620.0,< 100 EU,1 <= ... < 4 Years,< 20%,Guarantor,1 - 4 Years,Savings Agreement/Life Insurance,37.0,None,Own,1,Skilled Official,>= 3,None,Yes,Single,Good,921.0,Good,0.35417131496466864,0.6458286850353315,1
Female,No Account,6.0,Critical Account,Radio/Television,1554.0,< 100 EU,4 <= ... < 7 Years,< 20%,None,1 - 4 Years,Car or Other,24.0,None,Rent,2 or 3,Skilled Official,< 3,Registered,Yes,Divorced/Separated/Married,Good,300.0,Good,0.07903623886397416,0.9209637611360257,1
Male,>= 200 EU,24.0,Existing Paid,Furniture/Equipment,2892.0,< 100 EU,>= 7 Years,25% - 35%,None,> 7 Years,Unknown,51.0,None,For Free,1,Skilled Official,< 3,None,Yes,Divorced/Separated/Married,Good,275.0,Good,0.31553715109116753,0.6844628489088326,1
Female,< 0 EU,12.0,Existing Paid,Appliances,741.0,100 <= ... < 500 EU,Unemployed,> 35%,None,4 - 7 Years,Savings Agreement/Life Insurance,22.0,None,Own,1,Skilled Official,< 3,None,Yes,Divorced/Separated/Married,Bad,785.0,Bad,0.47699698586788786,0.5230030141321121,1
Male,< 0 EU,12.0,Critical Account,Car(New),4843.0,< 100 EU,>= 7 Years,25% - 35%,Co-Applicant,> 7 Years,Savings Agreement/Life Insurance,43.0,None,Rent,2 or 3,Skilled Official,< 3,Registered,Yes,Single,Bad,848.0,Bad,0.5345995895005116,0.4654004104994882,1
Female,0 <= ... < 200 EU,11.0,Critical Account,Car(New),1322.0,>= 1000 EU,1 <= ... < 4 Years,> 35%,None,> 7 Years,Car or Other,40.0,None,Own,2 or 3,Skilled Official,< 3,None,Yes,Divorced/Separated/Married,Good,336.0,Good,0.30942395117706506,0.690576048822935,1
Female,>= 200 EU,15.0,Existing Paid,Radio/Television,2327.0,< 100 EU,< 1 Year,20% - 25%,None,4 - 7 Years,Real Estate,25.0,None,Own,1,Unskilled Resident,< 3,None,Yes,Divorced/Separated/Married,Bad,692.0,Bad,0.38975455365684036,0.6102454463431597,1
Male,0 <= ... < 200 EU,60.0,Delay Paid,Radio/Television,7418.0,Unknown,1 <= ... < 4 Years,< 20%,None,< 1 Year,Real Estate,27.0,None,Own,1,Unskilled Resident,< 3,None,Yes,Single,Good,201.0,Good,0.23466636823048587,0.7653336317695142,1
Male,< 0 EU,30.0,Existing Paid,Furniture/Equipment,6350.0,Unknown,>= 7 Years,> 35%,None,> 7 Years,Savings Agreement/Life Insurance,31.0,None,Own,1,Skilled Official,< 3,None,Yes,Single,Bad,638.0,Bad,0.3882860345166301,0.6117139654833699,1
Female,< 0 EU,24.0,All Paid,Car(New),1193.0,< 100 EU,Unemployed,< 20%,Co-Applicant,> 7 Years,Unknown,29.0,None,Rent,2 or 3,Unemployed Non-resident,< 3,None,Yes,Divorced/Separated/Married,Bad,940.0,Bad,0.6328807297554309,0.3671192702445692,1
Male,No Account,24.0,Delay Paid,Business,2978.0,Unknown,1 <= ... < 4 Years,> 35%,None,> 7 Years,Real Estate,32.0,None,Own,2 or 3,Skilled Official,>= 3,Registered,Yes,Single,Good,636.0,Good,0.16495282553550844,0.8350471744644914,1
Male,0 <= ... < 200 EU,60.0,Existing Paid,Education,6288.0,< 100 EU,1 <= ... < 4 Years,> 35%,None,> 7 Years,Unknown,42.0,None,For Free,1,Skilled Official,< 3,None,Yes,Single,Bad,472.0,Bad,0.581537994757794,0.4184620052422061,1
Male,0 <= ... < 200 EU,24.0,Existing Paid,Radio/Television,2896.0,100 <= ... < 500 EU,< 1 Year,20% - 25%,None,< 1 Year,Car or Other,29.0,None,Own,1,Skilled Official,< 3,None,Yes,Single,Good,504.0,Good,0.23709675135301492,0.7629032486469851,1
Male,No Account,10.0,Existing Paid,Radio/Television,1924.0,< 100 EU,1 <= ... < 4 Years,< 20%,None,> 7 Years,Savings Agreement/Life Insurance,38.0,None,Own,1,Skilled Official,< 3,Registered,No,Single,Good,890.0,Good,0.10502873388985738,0.8949712661101427,1
Female,No Account,24.0,Existing Paid,Car(Used),2603.0,>= 1000 EU,1 <= ... < 4 Years,20% - 25%,None,> 7 Years,Car or Other,28.0,None,Rent,1,Skilled Official,< 3,Registered,Yes,Divorced/Separated/Married,Good,293.0,Good,0.18272729786974862,0.8172727021302514,1
Male,< 0 EU,24.0,Existing Paid,Furniture/Equipment,4169.0,< 100 EU,1 <= ... < 4 Years,> 35%,None,> 7 Years,Savings Agreement/Life Insurance,28.0,None,Own,1,Skilled Official,< 3,None,Yes,Single,Good,521.0,Good,0.23497710672492547,0.7650228932750746,1
Female,No Account,36.0,Critical Account,Radio/Television,9566.0,< 100 EU,1 <= ... < 4 Years,20% - 25%,None,1 - 4 Years,Car or Other,31.0,Stores,Own,2 or 3,Skilled Official,< 3,None,Yes,Divorced/Separated/Married,Good,292.0,Good,0.28971943230313213,0.7102805676968682,1
Male,No Account,14.0,Delay Paid,Car(New),802.0,< 100 EU,1 <= ... < 4 Years,> 35%,None,1 - 4 Years,Car or Other,27.0,None,Own,2 or 3,Unskilled Resident,< 3,None,Yes,Single,Good,550.0,Good,0.1127429882960511,0.8872570117039489,1
Male,No Account,24.0,Existing Paid,Radio/Television,1901.0,100 <= ... < 500 EU,1 <= ... < 4 Years,> 35%,None,> 7 Years,Car or Other,29.0,None,Rent,1,Highly Qualified,< 3,Registered,Yes,Single,Good,414.0,Good,0.2243123722139216,0.7756876277860785,1
Male,No Account,21.0,Existing Paid,Radio/Television,3160.0,Unknown,>= 7 Years,> 35%,None,4 - 7 Years,Savings Agreement/Life Insurance,41.0,None,Own,1,Skilled Official,< 3,Registered,Yes,Single,Good,471.0,Good,0.22380696218115456,0.7761930378188455,1
Female,0 <= ... < 200 EU,18.0,Critical Account,Radio/Television,1795.0,< 100 EU,>= 7 Years,25% - 35%,Guarantor,> 7 Years,Real Estate,48.0,Bank,Rent,2 or 3,Unskilled Resident,< 3,Registered,Yes,Divorced/Separated/Married,Good,170.0,Bad,0.4224078525471838,0.5775921474528162,1
Male,0 <= ... < 200 EU,60.0,Delay Paid,Radio/Television,9157.0,Unknown,1 <= ... < 4 Years,20% - 25%,None,1 - 4 Years,Unknown,27.0,None,For Free,1,Highly Qualified,< 3,None,Yes,Single,Good,323.0,Good,0.3530337852228202,0.6469662147771799,1
Male,No Account,18.0,Critical Account,Radio/Television,6070.0,< 100 EU,>= 7 Years,25% - 35%,None,> 7 Years,Car or Other,33.0,None,Own,2 or 3,Skilled Official,< 3,Registered,Yes,Single,Good,804.0,Good,0.1534658557191756,0.8465341442808246,1
Male,>= 200 EU,12.0,Existing Paid,Radio/Television,3016.0,< 100 EU,1 <= ... < 4 Years,25% - 35%,None,< 1 Year,Car or Other,24.0,None,Own,1,Skilled Official,< 3,None,Yes,Divorced/Separated/Married,Good,463.0,Good,0.19019150607482097,0.8098084939251791,1
Female,No Account,6.0,Existing Paid,Furniture/Equipment,4611.0,< 100 EU,< 1 Year,< 20%,None,> 7 Years,Savings Agreement/Life Insurance,32.0,None,Own,1,Skilled Official,< 3,None,Yes,Divorced/Separated/Married,Bad,541.0,Good,0.24293060556492416,0.7570693944350761,1
Male,No Account,12.0,Critical Account,Radio/Television,522.0,500 <= ... < 1000 EU,>= 7 Years,> 35%,None,> 7 Years,Savings Agreement/Life Insurance,42.0,None,Own,2 or 3,Skilled Official,>= 3,Registered,Yes,Single,Good,896.0,Good,0.24888284604188732,0.7511171539581126,1
Male,0 <= ... < 200 EU,6.0,Existing Paid,Radio/Television,2063.0,< 100 EU,< 1 Year,> 35%,None,4 - 7 Years,Car or Other,30.0,None,Rent,1,Highly Qualified,< 3,Registered,Yes,Divorced/Separated/Married,Good,163.0,Good,0.3000111425508032,0.6999888574491969,1
Male,No Account,24.0,Critical Account,Radio/Television,2684.0,< 100 EU,1 <= ... < 4 Years,> 35%,None,1 - 4 Years,Real Estate,35.0,None,Own,2 or 3,Unskilled Resident,< 3,None,Yes,Single,Good,558.0,Good,0.14263731317755832,0.8573626868224418,1
Male,< 0 EU,9.0,Existing Paid,Car(New),1422.0,< 100 EU,< 1 Year,25% - 35%,None,1 - 4 Years,Unknown,27.0,None,For Free,1,Highly Qualified,< 3,Registered,Yes,Single,Bad,559.0,Bad,0.6347291368482592,0.3652708631517409,1
Male,< 0 EU,24.0,All Paid,Furniture/Equipment,3552.0,< 100 EU,4 <= ... < 7 Years,25% - 35%,None,> 7 Years,Car or Other,27.0,Bank,Own,1,Skilled Official,< 3,None,Yes,Single,Bad,456.0,Bad,0.3929077220301277,0.6070922779698723,1
Male,No Account,18.0,All Paid,Car(New),6458.0,< 100 EU,>= 7 Years,20% - 25%,None,> 7 Years,Unknown,39.0,Bank,Own,2 or 3,Highly Qualified,>= 3,Registered,Yes,Single,Bad,505.0,Bad,0.6508441608314769,0.34915583916852316,1
Male,No Account,12.0,Critical Account,Radio/Television,930.0,Unknown,>= 7 Years,> 35%,None,> 7 Years,Real Estate,65.0,None,Own,Above 6,Skilled Official,< 3,None,Yes,Single,Good,176.0,Good,0.10113690246559064,0.8988630975344097,1
Female,0 <= ... < 200 EU,9.0,Critical Account,Education,1501.0,< 100 EU,>= 7 Years,20% - 25%,None,4 - 7 Years,Car or Other,34.0,None,Own,2 or 3,Highly Qualified,< 3,Registered,Yes,Divorced/Separated/Married,Bad,748.0,Bad,0.6592065959485317,0.3407934040514682,1
Male,No Account,12.0,Existing Paid,Furniture/Equipment,1768.0,< 100 EU,1 <= ... < 4 Years,25% - 35%,None,1 - 4 Years,Real Estate,24.0,None,Rent,1,Unskilled Resident,< 3,None,Yes,Single,Good,320.0,Good,0.14420838573311048,0.8557916142668895,1
Male,No Account,24.0,Delay Paid,Car(New),717.0,Unknown,>= 7 Years,> 35%,None,> 7 Years,Car or Other,54.0,None,Own,2 or 3,Skilled Official,< 3,Registered,Yes,Divorced/Separated/Married,Good,189.0,Good,0.2938430526842722,0.7061569473157276,1
Male,0 <= ... < 200 EU,18.0,Existing Paid,Business,1941.0,>= 1000 EU,1 <= ... < 4 Years,> 35%,None,1 - 4 Years,Savings Agreement/Life Insurance,35.0,None,Own,1,Unskilled Resident,< 3,Registered,Yes,Single,Good,326.0,Bad,0.4078614250048667,0.5921385749951332,1
Male,< 0 EU,24.0,None Taken,Furniture/Equipment,4110.0,< 100 EU,>= 7 Years,25% - 35%,None,> 7 Years,Unknown,23.0,Bank,Rent,2 or 3,Skilled Official,>= 3,None,Yes,Single,Bad,396.0,Bad,0.6000981325997191,0.39990186740028094,1
Male,No Account,24.0,Existing Paid,Radio/Television,1311.0,100 <= ... < 500 EU,4 <= ... < 7 Years,> 35%,None,4 - 7 Years,Savings Agreement/Life Insurance,26.0,None,Own,1,Skilled Official,< 3,Registered,Yes,Divorced/Separated/Married,Good,449.0,Good,0.26030197052346177,0.7396980294765382,1
Male,No Account,18.0,Critical Account,Car(New),2775.0,< 100 EU,4 <= ... < 7 Years,20% - 25%,None,1 - 4 Years,Savings Agreement/Life Insurance,31.0,Bank,Own,2 or 3,Skilled Official,< 3,None,Yes,Single,Bad,819.0,Bad,0.5309826132749697,0.46901738672503046,1
Male,>= 200 EU,6.0,Critical Account,Car(New),1343.0,< 100 EU,>= 7 Years,< 20%,None,> 7 Years,Real Estate,46.0,None,Own,2 or 3,Skilled Official,>= 3,None,No,Single,Good,567.0,Good,0.27890855013524163,0.7210914498647581,1
Male,< 0 EU,6.0,Existing Paid,Car(New),14896.0,< 100 EU,>= 7 Years,< 20%,None,> 7 Years,Unknown,68.0,Bank,Own,1,Highly Qualified,< 3,Registered,Yes,Single,Bad,699.0,Bad,0.4487537258009899,0.55124627419901,1
Male,0 <= ... < 200 EU,24.0,Existing Paid,Car(New),1201.0,< 100 EU,< 1 Year,> 35%,None,< 1 Year,Savings Agreement/Life Insurance,26.0,None,Own,1,Skilled Official,< 3,None,Yes,Single,Good,423.0,Good,0.3322257962256066,0.6677742037743931,1
Male,< 0 EU,15.0,Critical Account,Furniture/Equipment,1478.0,< 100 EU,>= 7 Years,> 35%,None,> 7 Years,Car or Other,44.0,None,Own,2 or 3,Skilled Official,>= 3,Registered,Yes,Single,Good,762.0,Good,0.25001260683458987,0.7499873931654101,1
Male,>= 200 EU,21.0,Critical Account,Education,2319.0,< 100 EU,< 1 Year,20% - 25%,None,< 1 Year,Car or Other,33.0,None,Rent,1,Skilled Official,< 3,None,Yes,Divorced/Separated/Married,Bad,305.0,Bad,0.44208292995269394,0.5579170700473061,1
Male,No Account,10.0,Existing Paid,Education,727.0,500 <= ... < 1000 EU,>= 7 Years,> 35%,None,> 7 Years,Unknown,46.0,None,For Free,1,Skilled Official,< 3,Registered,Yes,Single,Good,277.0,Good,0.3465056202045848,0.6534943797954152,1
Female,< 0 EU,24.0,Existing Paid,Furniture/Equipment,3234.0,< 100 EU,< 1 Year,> 35%,None,> 7 Years,Real Estate,23.0,None,Rent,1,Unskilled Resident,< 3,Registered,Yes,Divorced/Separated/Married,Bad,600.0,Bad,0.6356488930313777,0.3643511069686223,1
Female,0 <= ... < 200 EU,48.0,All Paid,Business,6416.0,< 100 EU,>= 7 Years,> 35%,None,4 - 7 Years,Unknown,59.0,None,Rent,1,Skilled Official,< 3,None,Yes,Divorced/Separated/Married,Bad,722.0,Bad,0.6724977048846352,0.3275022951153647,1
Male,0 <= ... < 200 EU,48.0,All Paid,Car(New),12169.0,Unknown,Unemployed,> 35%,Co-Applicant,> 7 Years,Unknown,36.0,None,For Free,1,Highly Qualified,< 3,Registered,Yes,Single,Good,492.0,Good,0.19606775831683215,0.803932241683168,1
Male,>= 200 EU,12.0,Existing Paid,Radio/Television,3399.0,Unknown,>= 7 Years,20% - 25%,None,4 - 7 Years,Car or Other,37.0,None,Own,1,Highly Qualified,< 3,None,Yes,Single,Good,581.0,Good,0.21555339228823853,0.7844466077117614,1
Male,No Account,12.0,Critical Account,Car(New),1163.0,500 <= ... < 1000 EU,1 <= ... < 4 Years,> 35%,None,> 7 Years,Real Estate,44.0,None,Own,1,Skilled Official,< 3,Registered,Yes,Single,Good,438.0,Good,0.165703577431906,0.8342964225680941,1
Male,0 <= ... < 200 EU,15.0,Existing Paid,Repairs,1514.0,100 <= ... < 500 EU,1 <= ... < 4 Years,> 35%,Guarantor,1 - 4 Years,Real Estate,22.0,None,Own,1,Skilled Official,< 3,None,Yes,Single,Good,264.0,Bad,0.48805145000403755,0.5119485499959624,1
Female,No Account,6.0,Critical Account,Radio/Television,1237.0,100 <= ... < 500 EU,1 <= ... < 4 Years,< 20%,None,< 1 Year,Savings Agreement/Life Insurance,27.0,None,Own,2 or 3,Skilled Official,< 3,None,Yes,Divorced/Separated/Married,Good,650.0,Good,0.19771836585143773,0.8022816341485624,1
Male,>= 200 EU,6.0,Critical Account,Car(New),1323.0,100 <= ... < 500 EU,>= 7 Years,20% - 25%,None,> 7 Years,Car or Other,28.0,None,Own,2 or 3,Skilled Official,>= 3,Registered,Yes,Divorced/Separated/Married,Good,324.0,Bad,0.44686538272895165,0.5531346172710483,1
Male,No Account,48.0,Critical Account,Car(Used),2751.0,Unknown,>= 7 Years,> 35%,None,4 - 7 Years,Car or Other,38.0,None,Own,2 or 3,Skilled Official,>= 3,Registered,Yes,Single,Good,510.0,Good,0.23530941726299742,0.7646905827370026,1
Female,0 <= ... < 200 EU,6.0,All Paid,Education,433.0,>= 1000 EU,< 1 Year,> 35%,None,1 - 4 Years,Savings Agreement/Life Insurance,24.0,Bank,Rent,1,Skilled Official,>= 3,None,Yes,Divorced/Separated/Married,Bad,633.0,Bad,0.6475054965744158,0.3524945034255843,1
Female,< 0 EU,18.0,Critical Account,Furniture/Equipment,1049.0,< 100 EU,< 1 Year,> 35%,None,> 7 Years,Savings Agreement/Life Insurance,21.0,None,Rent,1,Skilled Official,< 3,None,Yes,Divorced/Separated/Married,Good,208.0,Good,0.30375369268262115,0.696246307317379,1
